Frame Rate:,25.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
2829,00:01:53.160,11.180139612268519,4.1181640625,12.00851779513889,17.413736979166668
2830,00:01:53.200,11.66943359375,4.308485243055555,12.466227213541666,18.23358832465278
2831,00:01:53.240,11.773744936342593,4.320475260416667,12.577067057291666,18.423692491319443
2832,00:01:53.280,11.807861328125,4.294189453125,12.67138671875,18.4580078125
2833,00:01:53.320,11.276086877893519,3.989963107638889,12.240804036458334,17.597493489583332
2834,00:01:53.360,10.831461588541666,3.8137749565972223,11.74267578125,16.93793402777778
2835,00:01:53.400,10.423213252314815,3.612087673611111,11.32497829861111,16.33257378472222
2836,00:01:53.440,9.209156177662036,3.1664225260416665,10.09592013888889,14.365125868055555
2837,00:01:53.480,8.626338252314815,2.9571940104166665,9.414876302083334,13.506944444444445
2838,00:01:53.520,8.262252242476853,2.814480251736111,9.293294270833334,12.67898220486111
2839,00:01:53.560,7.961009837962963,2.6934407552083335,8.916883680555555,12.272705078125
2840,00:01:53.600,6.748969184027779,2.2633192274305554,7.758544921875,10.225043402777779
2841,00:01:53.640,6.432924623842593,2.0213216145833335,7.319390190972222,9.958062065972221
2842,00:01:53.680,6.341950593171297,1.9391004774305556,6.997504340277778,10.089246961805555
2843,00:01:53.720,5.554488570601852,1.6475423177083333,6.328911675347222,8.68701171875
2844,00:01:53.760,5.255796079282407,1.6507432725694444,5.871392144097222,8.245252821180555
2845,00:01:53.800,5.149169921875,1.5952419704861112,5.689561631944445,8.162706163194445
2846,00:01:53.840,4.723415798611111,1.4684244791666667,5.372124565972222,7.329698350694445
2847,00:01:53.880,4.263726128472222,1.4194064670138888,4.692979600694445,6.678792317708333
2848,00:01:53.920,3.919062861689815,1.3404405381944444,4.343343098958333,6.073404947916667
2849,00:01:53.960,3.942771629050926,1.4023166232638888,4.431694878472222,5.994303385416667
2850,00:01:54.000,3.6691171151620368,1.2518717447916667,4.088053385416667,5.667426215277778
2851,00:01:54.040,3.7704535590277772,1.281005859375,4.303846571180555,5.726508246527778
2852,00:01:54.080,4.471788194444444,1.5764431423611112,5.206244574652778,6.632676866319445
2853,00:01:54.120,4.503481264467593,1.5128851996527777,5.271918402777778,6.725640190972222
2854,00:01:54.160,3.1593876591435186,1.2024739583333333,3.567409939236111,4.708279079861111
2855,00:01:54.200,1.3954987702546298,0.6732584635416666,1.5798611111111112,1.9333767361111112
2856,00:01:54.240,1.0284107349537037,0.4172905815972222,1.22119140625,1.4467502170138888
2857,00:01:54.280,2.2246726707175926,0.8350694444444444,2.5781792534722223,3.260769314236111
2858,00:01:54.320,3.0275155526620368,1.0802408854166667,3.3645562065972223,4.637749565972222
2859,00:01:54.360,3.0728262442129632,1.0408799913194444,3.5963812934027777,4.581217447916667
2860,00:01:54.400,4.285337094907407,1.4823676215277777,4.792426215277778,6.581217447916667
2861,00:01:54.440,5.042543764467593,1.6669650607638888,5.672878689236111,7.787787543402778
2862,00:01:54.480,5.633572048611111,1.9178331163194444,6.379720052083333,8.603162977430555
2863,00:01:54.520,6.4378436053240735,2.1589898003472223,7.380750868055555,9.773790147569445
2864,00:01:54.560,7.676197193287037,2.4993218315972223,8.78225368923611,11.747016059027779
2865,00:01:54.600,7.381555627893519,2.3106825086805554,8.69406467013889,11.13991970486111
2866,00:01:54.640,7.234176070601852,2.231201171875,8.454508463541666,11.01681857638889
2867,00:01:54.680,7.088550708912037,2.2764485677083335,8.22195095486111,10.767252604166666
2868,00:01:54.720,6.5209780092592595,2.0618760850694446,7.74609375,9.754964192708334
2869,00:01:54.760,6.163212528935186,2.0269639756944446,6.939453125,9.52322048611111
2870,00:01:54.800,4.8824688946759265,1.4807671440972223,5.495307074652778,7.671332465277778
2871,00:01:54.840,5.069091796875,1.6461859809027777,5.490885416666667,8.070203993055555
2872,00:01:54.880,5.060980902777778,1.5401475694444444,5.659559461805555,7.983235677083333
2873,00:01:54.920,4.479917173032407,1.5055881076388888,4.896565755208333,7.03759765625
2874,00:01:54.960,4.201687282986111,1.3555501302083333,4.687527126736111,6.561984592013889
2875,00:01:55.000,4.591426142939815,1.5273708767361112,5.060655381944445,7.186252170138889
2876,00:01:55.040,4.305347583912037,1.4588758680555556,4.831705729166667,6.625461154513889
2877,00:01:55.080,4.476752387152778,1.4779188368055556,5.231065538194445,6.721272786458333
2878,00:01:55.120,5.188386140046297,1.6710883246527777,6.067599826388889,7.826470269097222
2879,00:01:55.160,6.568721064814814,2.089328342013889,7.704427083333333,9.912407769097221
2880,00:01:55.200,7.757622612847221,2.5030924479166665,8.874891493055555,11.894883897569445
2881,00:01:55.240,8.551848234953704,2.760226779513889,9.691975911458334,13.20334201388889
2882,00:01:55.280,9.498960141782407,3.0540635850694446,10.664469401041666,14.77834743923611
2883,00:01:55.320,9.837158203125,3.077121310763889,11.065836588541666,15.368516710069445
2884,00:01:55.360,9.848940248842593,3.1361490885416665,10.991780598958334,15.418891059027779
2885,00:01:55.400,9.518120659722221,2.943576388888889,10.775499131944445,14.835286458333334
2886,00:01:55.440,9.281376591435185,2.842041015625,10.428548177083334,14.573540581597221
2887,00:01:55.480,8.930826822916666,2.678249782986111,10.135145399305555,13.979085286458334
2888,00:01:55.520,9.150074146412036,2.7748480902777777,10.318657769097221,14.35671657986111
2889,00:01:55.560,8.499629267939815,2.553466796875,9.634223090277779,13.311197916666666
2890,00:01:55.600,7.579065393518519,2.2919379340277777,8.551405164930555,11.893853081597221
2891,00:01:55.640,6.1566026475694455,1.8551703559027777,7.064317491319445,9.55032009548611
2892,00:01:55.680,8.052110460069445,1.8742133246527777,8.531548394097221,13.750569661458334
2893,00:01:55.720,25.717402705439813,11.646430121527779,19.301188151041668,46.20458984375
2894,00:01:55.760,29.428620515046294,29.758463541666668,21.309651692708332,37.217746310763886
2895,00:01:55.800,27.312093098958332,14.87160915798611,23.123155381944443,43.94151475694444
2896,00:01:55.840,10.404640480324074,7.075303819444445,9.540364583333334,14.598253038194445
2897,00:01:55.880,13.30029296875,9.36960177951389,13.01095920138889,17.52031792534722
2898,00:01:55.920,15.260660807291666,8.82931857638889,14.63962131076389,22.31304253472222
2899,00:01:55.960,25.68041087962963,15.188774956597221,27.40085177951389,34.45160590277778
2900,00:01:56.000,16.043212890625,8.947699652777779,15.30734592013889,23.874593098958332
2901,00:01:56.040,28.76020869502315,19.645345052083332,28.86227756076389,37.77300347222222
2902,00:01:56.080,18.482060185185187,13.786485460069445,17.292833116319443,24.366861979166668
2903,00:01:56.120,26.34308087384259,17.48464626736111,29.86813693576389,31.67645941840278
2904,00:01:56.160,13.898970992476853,8.533555772569445,14.924669053819445,18.238688151041668
2905,00:01:56.200,34.40133101851851,26.540147569444443,45.11591254340278,31.547932942708332
2906,00:01:56.240,29.382496021412038,30.06686740451389,34.84046766493056,23.240152994791668
2907,00:01:56.280,19.173981843171294,19.751302083333332,23.377848307291668,14.39279513888889
2908,00:01:56.320,31.275833695023152,28.145643446180557,39.17865668402778,26.50320095486111
2909,00:01:56.360,28.426106770833332,21.346761067708332,33.503634982638886,30.42792426215278
2910,00:01:56.400,26.386366102430554,13.313612196180555,38.49688042534722,27.34860568576389
2911,00:01:56.440,27.030571831597218,12.86477322048611,41.29497612847222,26.931966145833332
2912,00:01:56.480,27.98357928240741,13.004774305555555,42.14887152777778,28.79709201388889
2913,00:01:56.520,29.225007233796294,13.96701388888889,41.02197265625,32.68603515625
2914,00:01:56.560,25.904152199074076,13.934380425347221,33.88652886284722,29.89154730902778
2915,00:01:56.600,22.573142722800924,8.864800347222221,30.343587239583332,28.51104058159722
2916,00:01:56.640,16.420636212384256,3.88818359375,19.712266710069443,25.661458333333332
2917,00:01:56.680,13.816279658564815,3.6069878472222223,17.73193359375,20.10991753472222
2918,00:01:56.720,14.253580729166666,3.7107476128472223,18.05683051215278,20.9931640625
2919,00:01:56.760,15.248725043402777,3.3541937934027777,20.58669704861111,21.805284288194443
2920,00:01:56.800,8.94556568287037,2.061008029513889,11.03518337673611,13.74050564236111
2921,00:01:56.840,17.774305555555557,4.33837890625,22.84011501736111,26.144422743055557
2922,00:01:56.880,22.246012369791668,6.214029947916667,27.11642795138889,33.40757921006944
2923,00:01:56.920,27.89209888599537,6.821044921875,33.10932074652778,43.745930989583336
2924,00:01:56.960,20.951045283564813,4.728569878472222,25.753282335069443,32.37128363715278
2925,00:01:57.000,30.268608940972225,7.103569878472222,39.701443142361114,44.000813802083336
2926,00:01:57.040,27.43802445023148,6.858506944444445,38.59046766493056,36.86509874131944
2927,00:01:57.080,24.343162254050924,6.29296875,33.53662109375,33.19989691840278
2928,00:01:57.120,23.821686921296294,6.128336588541667,28.374403211805557,36.962320963541664
2929,00:01:57.160,21.639368127893515,5.800075954861111,25.45014105902778,33.667887369791664
2930,00:01:57.200,16.052571614583332,4.736979166666667,18.921006944444443,24.49972873263889
2931,00:01:57.240,17.706913700810187,4.548611111111111,19.979383680555557,28.59274631076389
2932,00:01:57.280,18.05901873553241,4.939860026041667,19.4462890625,29.790907118055557
2933,00:01:57.320,19.15960467303241,5.391357421875,19.212782118055557,32.874674479166664
2934,00:01:57.360,20.98927589699074,6.165635850694445,20.359619140625,36.44257269965278
2935,00:01:57.400,20.009015118634256,5.369683159722222,20.74313693576389,33.914225260416664
2936,00:01:57.440,20.38893410011574,6.186387803819445,20.369032118055557,34.61138237847222
2937,00:01:57.480,25.870587384259256,8.43703884548611,24.77118598090278,44.403537326388886
2938,00:01:57.520,31.864275896990744,10.33596462673611,30.349527994791668,54.90733506944444
2939,00:01:57.560,27.715576171875,9.908067491319445,28.297770182291668,44.940890842013886
2940,00:01:57.600,24.623155381944443,8.61135525173611,24.168565538194443,41.08954535590278
2941,00:01:57.640,25.221860532407405,8.84421115451389,25.043782552083332,41.777587890625
2942,00:01:57.680,27.265064380787038,9.465874565972221,27.94721137152778,44.382107204861114
2943,00:01:57.720,16.861644603587965,6.187825520833333,15.739203559027779,28.65790473090278
2944,00:01:57.760,22.827058015046294,8.355550130208334,23.300130208333332,36.82549370659722
2945,00:01:57.800,20.395118995949076,7.342909071180555,20.669108072916668,33.17333984375
2946,00:01:57.840,19.910545066550924,7.707194010416667,19.34941948784722,32.675021701388886
2947,00:01:57.880,21.09305374710648,8.440375434027779,18.94683159722222,35.89195421006944
2948,00:01:57.920,21.41778790509259,8.314751519097221,19.110487196180557,36.828125
2949,00:01:57.960,23.193504050925924,9.272298177083334,20.8681640625,39.44004991319444
2950,00:01:58.000,23.15483036747685,9.392469618055555,20.504313151041668,39.567708333333336
2951,00:01:58.040,20.065511067708332,7.974473741319445,17.655843098958332,34.56621636284722
2952,00:01:58.080,19.277425130208332,7.182264539930555,17.88226996527778,32.767740885416664
2953,00:01:58.120,21.848036024305554,8.32541232638889,19.61933051215278,37.599365234375
2954,00:01:58.160,20.80055519386574,8.1640625,19.637559678819443,34.60004340277778
2955,00:01:58.200,19.883698640046294,8.178873697916666,19.06537543402778,32.40684678819444
2956,00:01:58.240,12.25877097800926,4.683485243055555,11.718017578125,20.37481011284722
2957,00:01:58.280,20.13064236111111,8.350938585069445,20.05254448784722,31.988444010416668
2958,00:01:58.320,23.43088107638889,10.370008680555555,21.62082248263889,38.30181206597222
2959,00:01:58.360,23.176640263310187,11.560384114583334,20.066026475694443,37.90351019965278
2960,00:01:58.400,20.54781539351852,9.592664930555555,17.07099066840278,34.97979058159722
2961,00:01:58.440,20.861942997685187,10.409613715277779,15.542317708333334,36.63389756944444
2962,00:01:58.480,24.965847439236114,11.396565755208334,19.90009223090278,43.60088433159722
2963,00:01:58.520,29.841172960069443,14.677924262152779,23.696641710069443,51.148952907986114
2964,00:01:58.560,27.609519675925924,15.363335503472221,22.45119900173611,45.01402452256944
2965,00:01:58.600,33.56430844907407,18.784749348958332,27.90744357638889,54.000732421875
2966,00:01:58.640,27.813458478009256,14.87375217013889,33.91246202256944,34.65416124131944
2967,00:01:58.680,22.04886429398148,9.499864366319445,32.797281901041664,23.849446614583332
2968,00:01:58.720,15.582329644097223,5.708170572916667,24.12771267361111,16.91110568576389
2969,00:01:58.760,8.952501085069445,4.14208984375,10.80685763888889,11.908555772569445
2970,00:01:58.800,8.674858940972221,4.358588324652778,9.935384114583334,11.730604383680555
2971,00:01:58.840,8.40138527199074,4.326063368055555,9.660346137152779,11.21774631076389
2972,00:01:58.880,8.822518807870372,4.412977430555555,10.140462239583334,11.914116753472221
2973,00:01:58.920,9.35326244212963,4.233100043402778,10.94189453125,12.88479275173611
2974,00:01:58.960,9.224980107060185,4.033230251736111,10.768717447916666,12.872992621527779
2975,00:01:59.000,8.222231264467593,3.314724392361111,10.196912977430555,11.15505642361111
2976,00:01:59.040,6.403356481481482,1.9971516927083333,8.163275824652779,9.049641927083334
2977,00:01:59.080,6.222864221643519,2.0294596354166665,7.737033420138889,8.902099609375
2978,00:01:59.120,6.211742259837963,2.145751953125,8.27566189236111,8.213812934027779
2979,00:01:59.160,6.248625578703703,2.3697916666666665,8.119303385416666,8.256781684027779
2980,00:01:59.200,7.399567780671295,3.2230902777777777,9.334608289930555,9.641004774305555
2981,00:01:59.240,6.922562210648148,3.0283745659722223,8.69192165798611,9.04739040798611
2982,00:01:59.280,7.824001736111112,3.5198296440972223,9.728162977430555,10.224012586805555
2983,00:01:59.320,7.998589409722221,3.873562282986111,9.36184353298611,10.760362413194445
2984,00:01:59.360,5.0321270978009265,2.4151204427083335,6.297607421875,6.383653428819445
2985,00:01:59.400,8.545437282986112,3.9574652777777777,11.238199869791666,10.44064670138889
2986,00:01:59.440,9.010841652199074,4.233154296875,11.634412977430555,11.164957682291666
2987,00:01:59.480,8.903962311921296,4.269070095486111,11.814751519097221,10.628065321180555
2988,00:01:59.520,9.14577003761574,4.77587890625,11.687391493055555,10.974039713541666
2989,00:01:59.560,8.062626591435185,3.851318359375,10.701009114583334,9.635552300347221
2990,00:01:59.600,7.112928602430556,3.4829915364583335,8.700086805555555,9.155707465277779
2991,00:01:59.640,8.21044017650463,4.471462673611111,9.954345703125,10.205512152777779
2992,00:01:59.680,8.78761574074074,4.476806640625,10.005940755208334,11.88009982638889
2993,00:01:59.720,9.192147714120372,4.523301866319445,10.902777777777779,12.15036349826389
2994,00:01:59.760,10.63157371238426,5.492350260416667,12.980034722222221,13.42233615451389
2995,00:01:59.800,12.714427806712964,6.958441840277778,14.562364366319445,16.622477213541668
2996,00:01:59.840,12.596281828703702,6.670844184027778,15.446451822916666,15.671549479166666
2997,00:01:59.880,12.220974392361112,6.020426432291667,14.212022569444445,16.43047417534722
2998,00:01:59.920,14.23883282696759,6.379421657986111,16.43706597222222,19.900010850694443
2999,00:01:59.960,15.829047309027777,7.671305338541667,18.57354058159722,21.242296006944443
3000,00:02:00.000,13.753770616319445,7.304416232638889,15.839925130208334,18.11697048611111
3001,00:02:00.040,15.000144675925924,8.236138237847221,17.50005425347222,19.264241536458332
3002,00:02:00.080,17.107720269097225,9.739095052083334,20.26288519965278,21.321180555555557
3003,00:02:00.120,15.216986762152779,8.800130208333334,17.665771484375,19.18505859375
3004,00:02:00.160,15.893654152199076,9.354085286458334,18.15188259548611,20.17499457465278
3005,00:02:00.200,10.74660011574074,6.326388888888889,11.936197916666666,13.977213541666666
3006,00:02:00.240,19.562915943287035,11.400010850694445,21.88677300347222,25.401963975694443
3007,00:02:00.280,20.620994285300924,12.00241427951389,22.684678819444443,27.175889756944443
3008,00:02:00.320,21.910101996527775,12.87375217013889,23.80517578125,29.051378038194443
3009,00:02:00.360,21.548981843171294,12.9501953125,23.04473198784722,28.652018229166668
3010,00:02:00.400,21.131239149305554,12.95553927951389,22.47138129340278,27.966796875
3011,00:02:00.440,20.132568359375,12.454915364583334,21.22848849826389,26.71430121527778
3012,00:02:00.480,18.69451678240741,11.703206380208334,19.54294162326389,24.83740234375
3013,00:02:00.520,17.59989872685185,10.610704210069445,18.54804144965278,23.640950520833332
3014,00:02:00.560,16.30149558738426,9.761176215277779,17.24150933159722,21.90180121527778
3015,00:02:00.600,15.916223596643519,9.42184787326389,16.860432942708332,21.466389973958332
3016,00:02:00.640,16.451072410300927,9.48342556423611,17.36376953125,22.506022135416668
3017,00:02:00.680,16.875614872685187,9.74020724826389,17.728434244791668,23.158203125
3018,00:02:00.720,22.339653862847218,12.982313368055555,23.82855902777778,30.208089192708332
3019,00:02:00.760,23.165852864583332,13.13571506076389,24.833387586805557,31.528455946180557
3020,00:02:00.800,30.017659505208332,18.139024522569443,32.109456380208336,39.80449761284722
3021,00:02:00.840,23.21558521412037,13.240342881944445,25.152669270833332,31.253743489583332
3022,00:02:00.880,34.5279224537037,21.43020290798611,37.140299479166664,45.013264973958336
3023,00:02:00.920,32.9234935619213,19.589735243055557,35.750461154513886,43.43028428819444
3024,00:02:00.960,30.78030960648148,17.72216796875,33.627360026041664,40.99140082465278
3025,00:02:01.000,31.10908564814814,17.245686848958332,34.20195855034722,41.879611545138886
3026,00:02:01.040,28.816903573495367,15.18288845486111,31.494954427083332,39.772867838541664
3027,00:02:01.080,25.930989583333332,14.55173068576389,27.47246636284722,35.768771701388886
3028,00:02:01.120,23.426341869212962,12.74953884548611,25.416341145833332,32.11314561631944
3029,00:02:01.160,16.46535011574074,8.628309461805555,18.35302734375,22.414713541666668
3030,00:02:01.200,16.84300853587963,9.198486328125,18.11111111111111,23.21942816840278
3031,00:02:01.240,20.013997395833332,10.6640625,21.67705620659722,27.70087348090278
3032,00:02:01.280,21.467013888888886,11.47775607638889,23.451497395833332,29.471788194444443
3033,00:02:01.320,20.357060185185187,10.717122395833334,22.157552083333332,28.19650607638889
3034,00:02:01.360,15.473578559027779,8.47458224826389,17.326795789930557,20.61935763888889
3035,00:02:01.400,19.342583550347225,10.443495008680555,20.833577473958332,26.75067816840278
3036,00:02:01.440,26.049090350115744,14.397650824652779,27.049072265625,36.70054796006944
3037,00:02:01.480,30.795337818287038,17.898193359375,31.35568576388889,43.13213433159722
3038,00:02:01.520,35.371572989004626,21.62744140625,36.222927517361114,48.26435004340278
3039,00:02:01.560,40.43663194444444,26.09719509548611,41.63929578993056,53.573404947916664
3040,00:02:01.600,38.74108434606481,27.57183159722222,39.840738932291664,48.81068250868056
3041,00:02:01.640,31.293791594328706,20.693033854166668,30.50360785590278,42.684733072916664
3042,00:02:01.680,25.30150462962963,16.10541449652778,22.334554036458332,37.46454535590278
3043,00:02:01.720,24.130199291087962,13.796956380208334,23.984483506944443,34.609157986111114
3044,00:02:01.760,17.396357783564813,10.66183810763889,17.757432725694443,23.76980251736111
3045,00:02:01.800,17.05000361689815,8.016221788194445,21.35346137152778,21.78032769097222
3046,00:02:01.840,11.2314453125,5.379530164930555,13.081217447916666,15.233588324652779
3047,00:02:01.880,10.122459129050926,4.942437065972222,11.34006076388889,14.084879557291666
3048,00:02:01.920,11.436921296296296,6.098605685763889,12.115614149305555,16.096544053819443
3049,00:02:01.960,12.421748408564815,7.698757595486111,13.123426649305555,16.44306098090278
3050,00:02:02.000,13.972629123263888,8.680474175347221,15.06814236111111,18.169270833333332
3051,00:02:02.040,15.51731589988426,9.403130425347221,17.226236979166668,19.92258029513889
3052,00:02:02.080,14.932734736689815,8.900390625,16.293836805555557,19.60397677951389
3053,00:02:02.120,14.084120008680555,7.860514322916667,15.264567057291666,19.127278645833332
3054,00:02:02.160,14.030237268518519,7.916856553819445,15.655164930555555,18.518690321180557
3055,00:02:02.200,13.838189019097223,7.7021484375,15.33932834201389,18.47309027777778
3056,00:02:02.240,12.788402416087962,7.226182725694445,14.11208767361111,17.026936848958332
3057,00:02:02.280,11.949517144097221,6.887559678819445,13.295654296875,15.665337456597221
3058,00:02:02.320,12.914767795138891,6.874864366319445,14.16653103298611,17.70290798611111
3059,00:02:02.360,12.176224320023147,6.316270616319445,13.79665798611111,16.41574435763889
3060,00:02:02.400,12.32908347800926,6.165174696180555,13.813612196180555,17.008463541666668
3061,00:02:02.440,12.14841941550926,5.809841579861111,13.8134765625,16.821940104166668
3062,00:02:02.480,11.090006510416666,4.611463758680555,13.047254774305555,15.61130099826389
3063,00:02:02.520,16.743778935185187,8.93405490451389,19.132161458333332,22.165120442708332
3064,00:02:02.560,18.792091652199073,12.47561306423611,21.45917426215278,22.441487630208332
3065,00:02:02.600,26.840720847800924,19.10649956597222,29.698350694444443,31.71731228298611
3066,00:02:02.640,34.12016239872685,22.741536458333332,35.99408637152778,43.62486436631944
3067,00:02:02.680,36.358199508101855,22.30908203125,38.865071614583336,47.90044487847222
3068,00:02:02.720,33.11076750578704,21.020155164930557,36.24945746527778,42.06268988715278
3069,00:02:02.760,33.51708984375,23.52615017361111,36.698486328125,40.326633029513886
3070,00:02:02.800,31.932562934027782,21.294786241319443,36.32685004340278,38.176052517361114
3071,00:02:02.840,31.898509837962962,21.510172526041668,35.74077690972222,38.444580078125
3072,00:02:02.880,33.319417317708336,23.095133463541668,36.69878472222222,40.164333767361114
3073,00:02:02.920,37.60510706018518,26.87301974826389,40.723795572916664,45.218505859375
3074,00:02:02.960,32.740577980324076,23.12114800347222,35.95513237847222,39.14545355902778
3075,00:02:03.000,30.388834635416668,21.176405164930557,33.536376953125,36.45372178819444
3076,00:02:03.040,27.677300347222225,20.125569661458332,29.901285807291668,33.005045572916664
3077,00:02:03.080,26.426242404513886,18.811767578125,28.32611762152778,32.140842013888886
3078,00:02:03.120,25.964373553240744,17.32961697048611,28.171875,32.391628689236114
3079,00:02:03.160,26.327962239583332,17.24755859375,28.59084743923611,33.145480685763886
3080,00:02:03.200,27.073947482638886,16.86697048611111,28.91889105902778,35.43598090277778
3081,00:02:03.240,23.356915509259256,13.388346354166666,25.82354058159722,30.85885959201389
3082,00:02:03.280,23.235514322916668,12.974256727430555,26.439127604166668,30.29315863715278
3083,00:02:03.320,15.520209418402779,8.865234375,17.569254557291668,20.126139322916668
3084,00:02:03.360,22.75711624710648,12.590928819444445,26.15874565972222,29.52167426215278
3085,00:02:03.400,22.38569697627315,12.23581271701389,26.09030490451389,28.830973307291668
3086,00:02:03.440,21.146837022569443,11.098497178819445,24.816080729166668,27.52593315972222
3087,00:02:03.480,30.087981047453706,24.130696614583332,27.302001953125,38.83124457465278
3088,00:02:03.520,31.144630714699076,18.708658854166668,30.685926649305557,44.039306640625
3089,00:02:03.560,23.650092230902775,10.115098741319445,20.010986328125,40.824191623263886
3090,00:02:03.600,6.881293402777778,1.75537109375,6.551703559027778,12.336805555555555
3091,00:02:03.640,2.3290653935185186,0.6216634114583334,2.393283420138889,3.9722493489583335
3092,00:02:03.680,2.365912543402778,0.6122504340277778,2.4956597222222223,3.9898274739583335
3093,00:02:03.720,2.628598813657407,0.6826714409722222,2.770724826388889,4.432400173611111
3094,00:02:03.760,2.9531973379629632,0.7616644965277778,2.942626953125,5.155300564236111
3095,00:02:03.800,2.908808955439815,0.7183430989583334,2.9066569010416665,5.101426866319445
3096,00:02:03.840,2.8087022569444446,0.7630208333333334,2.842800564236111,4.820285373263889
3097,00:02:03.880,2.562065972222222,0.7218424479166666,2.584933810763889,4.379421657986111
3098,00:02:03.920,2.6584653501157405,0.6826714409722222,2.699435763888889,4.593288845486111
3099,00:02:03.960,3.010290075231481,0.8778211805555556,3.0502387152777777,5.102810329861111
3100,00:02:04.000,3.208288122106481,0.8218044704861112,3.1672905815972223,5.635769314236111
3101,00:02:04.040,3.6451099537037037,0.858642578125,3.5333387586805554,6.543348524305555
3102,00:02:04.080,4.048764829282407,0.9281684027777778,3.8778754340277777,7.340250651041667
3103,00:02:04.120,3.829698350694444,0.8446180555555556,3.7723524305555554,6.872124565972222
3104,00:02:04.160,4.229682074652778,1.0056694878472223,4.047553168402778,7.635823567708333
3105,00:02:04.200,3.7460214120370368,0.8323025173611112,3.8068305121527777,6.598931206597222
3106,00:02:04.240,3.9125886140046298,0.9023708767361112,3.9714898003472223,6.863905164930555
3107,00:02:04.280,4.022677951388889,0.9198676215277778,4.044759114583333,7.103407118055555
3108,00:02:04.320,4.067464192708333,0.91259765625,4.10498046875,7.184814453125
3109,00:02:04.360,4.415581597222222,0.9935438368055556,4.162733289930555,8.090467664930555
3110,00:02:04.400,4.415608723958334,0.9776204427083334,4.187717013888889,8.081488715277779
3111,00:02:04.440,4.355559172453703,1.0015462239583333,4.164794921875,7.900336371527778
3112,00:02:04.480,4.165825737847222,0.9302571614583334,4.016221788194445,7.550998263888889
3113,00:02:04.520,4.187717013888889,0.9052734375,4.107123480902778,7.550754123263889
3114,00:02:04.560,3.977412471064815,0.8291829427083334,3.9295247395833335,7.173529730902778
3115,00:02:04.600,3.9531340422453702,0.74560546875,3.7977973090277777,7.315999348958333
3116,00:02:04.640,3.5688838252314814,0.6957194010416666,3.4576009114583335,6.553331163194445
3117,00:02:04.680,3.6258138020833335,0.6942816840277778,3.495090060763889,6.688069661458333
3118,00:02:04.720,3.5617494936342595,0.6597764756944444,3.4072808159722223,6.618191189236111
3119,00:02:04.760,3.5543077256944446,0.615966796875,3.4466417100694446,6.600314670138889
3120,00:02:04.800,3.9172815393518516,0.7350260416666666,3.7423502604166665,7.274468315972222
3121,00:02:04.840,3.5407262731481484,0.6072862413194444,3.3668077256944446,6.648084852430555
3122,00:02:04.880,3.520118995949074,0.6313747829861112,3.2718912760416665,6.657090928819445
3123,00:02:04.920,3.5408528645833335,0.6368543836805556,3.235595703125,6.750108506944445
3124,00:02:04.960,3.5714427806712963,0.6696234809027778,3.300075954861111,6.74462890625
3125,00:02:05.000,3.618787977430556,0.6903483072916666,3.4042426215277777,6.761773003472222
3126,00:02:05.040,3.6515932436342595,0.6956651475694444,3.3543294270833335,6.90478515625
3127,00:02:05.080,3.7747034143518516,0.7715115017361112,3.4937337239583335,7.058865017361111
3128,00:02:05.120,3.936668113425926,0.7711588541666666,3.628634982638889,7.410210503472222
3129,00:02:05.160,4.0400390625,0.8399793836805556,3.6986490885416665,7.581488715277778
3130,00:02:05.200,4.426486545138888,0.9238823784722222,4.002332899305555,8.35324435763889
3131,00:02:05.240,4.610658998842593,1.0015733506944444,4.121500651041667,8.708902994791666
3132,00:02:05.280,4.464174623842593,0.9114312065972222,4.136094835069445,8.34499782986111
3133,00:02:05.320,4.356987847222222,0.8798828125,4.114339192708333,8.076741536458334
3134,00:02:05.360,4.74950267650463,0.9955783420138888,4.400797526041667,8.852132161458334
3135,00:02:05.400,5.657796223958333,1.2907986111111112,5.141737196180555,10.540852864583334
3136,00:02:05.440,0.3877043547453704,0.08314344618055555,0.2565646701388889,0.8234049479166666
3137,00:02:05.480,0.10111038773148147,0.023003472222222224,0.07332356770833333,0.2070041232638889
3138,00:02:05.520,0.09874131944444443,0.015028211805555556,0.0669216579861111,0.21427408854166666
3139,00:02:05.560,0.044451678240740734,0.007378472222222222,0.03415256076388889,0.0918240017361111
3140,00:02:05.600,0.13431351273148148,0.036322699652777776,0.09412977430555555,0.2724880642361111
3141,00:02:05.640,0.054027416087962965,0.012044270833333334,0.03445095486111111,0.11558702256944445
3142,00:02:05.680,0.05906394675925925,0.016872829861111112,0.03884548611111111,0.12147352430555555
3143,00:02:05.720,0.03641312210648148,0.009114583333333334,0.022732204861111112,0.077392578125
3144,00:02:05.760,0.21903935185185186,0.06155056423611111,0.13818359375,0.4573838975694444
3145,00:02:05.800,0.26447663483796297,0.09122721354166667,0.17024739583333334,0.5319552951388888
3146,00:02:05.840,0.3422580295138889,0.11279296875,0.2341579861111111,0.6798231336805556
3147,00:02:05.880,0.10195131655092593,0.027289496527777776,0.06670464409722222,0.2118598090277778
3148,00:02:05.920,0.1008572048611111,0.03138563368055555,0.06629774305555555,0.2048882378472222
3149,00:02:05.960,0.03823061342592592,0.013536241319444444,0.024549696180555556,0.07660590277777778
3150,00:02:06.000,0.08900282118055554,0.03371853298611111,0.05954318576388889,0.17374674479166666
